foia_id,departments,keywords
23-FOI-00320,"VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","financial,telephone"
23-FOI-00321,"VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","financial,telephone"
23-FOI-00322,"VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","financial,telephone"
23-FOI-00323,"VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","financial,telephone"
23-FOI-00324,"Pricing & Revenue Management, Train Fares - Sheryl Richards",fee
23-FOI-00325,"Pricing & Revenue Management, Train Fares - Sheryl Richards",fee
23-FOI-00326,Unknown,
23-FOI-00327,"Video (surveillance videos, APD/EMCS) - Shannon Merten (Chicago),Central Reporting (CentralReporting@amtrak.com) - Alan Burnstine","video,accident"
23-FOI-00328,Contract Management - Michael Doonan,contract
23-FOI-00329,Unknown,
23-FOI-00330,Unknown,
23-FOI-00331,Unknown,
23-FOI-00332,Unknown,
23-FOI-00333,Unknown,
23-FOI-00334,Unknown,
23-FOI-00335,Unknown,
23-FOI-00336,Unknown,
23-FOI-00337,Unknown,
23-FOI-00338,Unknown,
23-FOI-00339,Unknown,
23-FOI-00340,Unknown,
23-FOI-00341,Train Schedules - Ryan Buckland,delays
23-FOI-00342,Unknown,
23-FOI-00343,Unknown,
23-FOI-00344,Unknown,
24-FOI-00001,Unknown,
24-FOI-00002,Contract Management - Michael Doonan,contracts
24-FOI-00003,Unknown,
24-FOI-00004,"Contract Management - Michael Doonan,Video (surveillance videos, APD/EMCS) - Shannon Merten (Chicago)","contracts,video"
24-FOI-00005,Central Reporting (CentralReporting@amtrak.com) - Alan Burnstine,incident
24-FOI-00006,Contract Management - Michael Doonan,bid
24-FOI-00007,Procurement - Michelle Cherbavaz,procurement
24-FOI-00008,Unknown,
24-FOI-00009,Central Reporting (CentralReporting@amtrak.com) - Alan Burnstine,incident
24-FOI-00010,Unknown,
24-FOI-00011,Unknown,
24-FOI-00012,Contract Management - Michael Doonan,bid
24-FOI-00013,Unknown,
24-FOI-00014,Unknown,
24-FOI-00015,VP Comptroller/Finance - Carol Hanna,financial
24-FOI-00016,Claims - Tom Montgomery,claims
24-FOI-00017,Unknown,
24-FOI-00018,Unknown,
24-FOI-00019,Contract Management - Michael Doonan,bid
24-FOI-00020,Unknown,
24-FOI-00021,"Pricing & Revenue Management, Train Fares - Sheryl Richards,Claims - Tom Montgomery","fee,claims"
24-FOI-00022,Unknown,
24-FOI-00023,Unknown,
24-FOI-00024,Contract Management - Michael Doonan,bid
24-FOI-00025,Unknown,
24-FOI-00026,"Video (surveillance videos, APD/EMCS) - Shannon Merten (Chicago)",video
24-FOI-00027,Unknown,
24-FOI-00028,"VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","financial,telephone"
24-FOI-00029,"VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","financial,telephone"
24-FOI-00030,"VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","financial,telephone"
24-FOI-00031,"VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","financial,telephone"
24-FOI-00032,"VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","financial,telephone"
24-FOI-00033,"VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","financial,telephone"
24-FOI-00034,Unknown,
24-FOI-00035,Central Reporting (CentralReporting@amtrak.com) - Alan Burnstine,incident
24-FOI-00036,"VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","financial,telephone"
24-FOI-00037,"VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","financial,telephone"
24-FOI-00038,"Contract Management - Michael Doonan,VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","contractors,financial,telephone"
24-FOI-00039,"Contract Management - Michael Doonan,VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","contractors,financial,telephone"
24-FOI-00040,Unknown,
24-FOI-00041,"Video (surveillance videos, APD/EMCS) - Shannon Merten (Chicago)",video
24-FOI-00042,"VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","financial,telephone"
24-FOI-00043,"VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","financial,telephone"
24-FOI-00044,Unknown,
24-FOI-00045,Train Schedules - Ryan Buckland,delays
24-FOI-00046,Unknown,
24-FOI-00047,"Contract Management - Michael Doonan,VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","contracts,financial,telephone"
24-FOI-00048,"Contract Management - Michael Doonan,VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","contracts,financial,telephone"
24-FOI-00049,"VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","financial,telephone"
24-FOI-00050,"VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","financial,telephone"
24-FOI-00051,Unknown,
24-FOI-00052,Unknown,
24-FOI-00053,Unknown,
24-FOI-00054,Unknown,
24-FOI-00055,"Contract Management - Michael Doonan,VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","contracts,financial,telephone"
24-FOI-00056,"Contract Management - Michael Doonan,VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","contracts,financial,telephone"
24-FOI-00057,Unknown,
24-FOI-00058,Unknown,
24-FOI-00059,Unknown,
24-FOI-00060,Unknown,
24-FOI-00061,Unknown,
24-FOI-00062,"Pricing & Revenue Management, Train Fares - Sheryl Richards",fee
24-FOI-00063,Unknown,
24-FOI-00064,Contract Management - Michael Doonan,bid
24-FOI-00065,Unknown,
24-FOI-00066,"Train Schedules - Ryan Buckland,Pricing & Revenue Management, Train Fares - Sheryl Richards","delay,fee"
24-FOI-00067,Unknown,
24-FOI-00068,Amtrak PD - Kevin J. Amberg and APD Reports (always send),police
24-FOI-00069,Contract Management - Michael Doonan,bid
24-FOI-00070,Unknown,
24-FOI-00071,Contract Management - Michael Doonan,bid
24-FOI-00072,Unknown,
24-FOI-00073,Contract Management - Michael Doonan,bid
24-FOI-00074,Unknown,
24-FOI-00075,Unknown,
24-FOI-00076,Central Reporting (CentralReporting@amtrak.com) - Alan Burnstine,incident
24-FOI-00077,Unknown,
24-FOI-00078,Contract Management - Michael Doonan,bid
24-FOI-00079,"Central Reporting (CentralReporting@amtrak.com) - Alan Burnstine,Video (surveillance videos, APD/EMCS) - Shannon Merten (Chicago)","incident,video"
24-FOI-00080,Contract Management - Michael Doonan,bid
24-FOI-00081,Unknown,
24-FOI-00082,Contract Management - Michael Doonan,bid
24-FOI-00083,Unknown,
24-FOI-00084,Unknown,
24-FOI-00085,Contract Management - Michael Doonan,contracts
24-FOI-00086,Contract Management - Michael Doonan,contracts
24-FOI-00087,Unknown,
24-FOI-00088,Unknown,
24-FOI-00089,Amtrak PD - Kevin J. Amberg and APD Reports (always send),police
24-FOI-00090,Amtrak PD - Kevin J. Amberg and APD Reports (always send),police
24-FOI-00091,Unknown,
24-FOI-00092,Contract Management - Michael Doonan,bid
24-FOI-00093,Unknown,
24-FOI-00094,Contract Management - Michael Doonan,bid
24-FOI-00095,Unknown,
24-FOI-00096,Unknown,
24-FOI-00097,Unknown,
24-FOI-00098,Unknown,
24-FOI-00099,Unknown,
24-FOI-00100,Unknown,
24-FOI-00101,Central Reporting (CentralReporting@amtrak.com) - Alan Burnstine,incident
24-FOI-00102,Procurement - Michelle Cherbavaz,procurement
24-FOI-00103,Unknown,
24-FOI-00104,"Amtrak PD - Kevin J. Amberg and APD Reports (always send),Central Reporting (CentralReporting@amtrak.com) - Alan Burnstine,Video (surveillance videos, APD/EMCS) - Shannon Merten (Chicago)","police,accident,video"
24-FOI-00105,Contract Management - Michael Doonan,contract
24-FOI-00106,Procurement - Michelle Cherbavaz,solicitation
24-FOI-00107,"Contract Management - Michael Doonan,Pricing & Revenue Management, Train Fares - Sheryl Richards,Telephone Records - Katie Holahan","contracts,fee,telephone"
24-FOI-00108,Unknown,
24-FOI-00109,Unknown,
24-FOI-00110,"Contract Management - Michael Doonan,Lawsuits - Lawyers","contract,lawsuit"
24-FOI-00111,Central Reporting (CentralReporting@amtrak.com) - Alan Burnstine,accident
24-FOI-00112,Unknown,
24-FOI-00113,Unknown,
24-FOI-00114,"Central Reporting (CentralReporting@amtrak.com) - Alan Burnstine,Video (surveillance videos, APD/EMCS) - Shannon Merten (Chicago)","incident,surveillance"
24-FOI-00115,Contract Management - Michael Doonan,contract
24-FOI-00116,Unknown,
24-FOI-00117,Unknown,
24-FOI-00118,Unknown,
24-FOI-00119,Unknown,
24-FOI-00120,Unknown,
24-FOI-00121,Unknown,
24-FOI-00122,Unknown,
24-FOI-00123,"Central Reporting (CentralReporting@amtrak.com) - Alan Burnstine,Video (surveillance videos, APD/EMCS) - Shannon Merten (Chicago)","accident,video"
24-FOI-00124,Unknown,
24-FOI-00125,Contract Management - Michael Doonan,bid
24-FOI-00126,Unknown,
24-FOI-00127,"Procurement - Michelle Cherbavaz,Contract Management - Michael Doonan","procurement,bid"
24-FOI-00128,Central Reporting (CentralReporting@amtrak.com) - Alan Burnstine,incident
24-FOI-00129,Unknown,
24-FOI-00130,Unknown,
24-FOI-00131,Contract Management - Michael Doonan,bid
24-FOI-00132,Unknown,
24-FOI-00133,Unknown,
24-FOI-00134,Unknown,
24-FOI-00135,Unknown,
24-FOI-00136,Unknown,
24-FOI-00137,Central Reporting (CentralReporting@amtrak.com) - Alan Burnstine,incident
24-FOI-00138,Contract Management - Michael Doonan,contract
24-FOI-00139,Unknown,
24-FOI-00140,Unknown,
24-FOI-00141,Unknown,
24-FOI-00142,"VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","financial,telephone"
24-FOI-00143,"VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","financial,telephone"
24-FOI-00144,"Email searches - Rana (for email searches, eDiscovery),Contract Management - Michael Doonan,VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","emails,contractors,financial,telephone"
24-FOI-00145,"Email searches - Rana (for email searches, eDiscovery),Contract Management - Michael Doonan,VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","emails,contractors,financial,telephone"
24-FOI-00146,"Video (surveillance videos, APD/EMCS) - Shannon Merten (Chicago),Amtrak PD - Kevin J. Amberg and APD Reports (always send),Central Reporting (CentralReporting@amtrak.com) - Alan Burnstine","surveillance,police,incident"
24-FOI-00147,"VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","financial,telephone"
24-FOI-00148,"VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","financial,telephone"
24-FOI-00149,"VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","financial,telephone"
24-FOI-00150,"VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","financial,telephone"
24-FOI-00151,Unknown,
24-FOI-00152,"VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","financial,telephone"
24-FOI-00153,"VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","financial,telephone"
24-FOI-00154,"Contract Management - Michael Doonan,VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","contractors,financial,telephone"
24-FOI-00155,"Contract Management - Michael Doonan,VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","contractors,financial,telephone"
24-FOI-00156,"VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","financial,telephone"
24-FOI-00157,"VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","financial,telephone"
24-FOI-00158,"VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","financial,telephone"
24-FOI-00159,"VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","financial,telephone"
24-FOI-00160,"VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","financial,telephone"
24-FOI-00161,"VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","financial,telephone"
24-FOI-00162,"VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","financial,telephone"
24-FOI-00163,"VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","financial,telephone"
24-FOI-00164,Central Reporting (CentralReporting@amtrak.com) - Alan Burnstine,incident
24-FOI-00165,Unknown,
24-FOI-00166,Unknown,
24-FOI-00167,Unknown,
24-FOI-00168,Unknown,
24-FOI-00169,Unknown,
24-FOI-00170,Unknown,
24-FOI-00171,Contract Management - Michael Doonan,contracts
24-FOI-00172,Unknown,
24-FOI-00173,Central Reporting (CentralReporting@amtrak.com) - Alan Burnstine,incident
24-FOI-00174,Central Reporting (CentralReporting@amtrak.com) - Alan Burnstine,incident
24-FOI-00175,Unknown,
24-FOI-00176,Unknown,
24-FOI-00177,Unknown,
24-FOI-00178,Unknown,
24-FOI-00179,Central Reporting (CentralReporting@amtrak.com) - Alan Burnstine,accident
24-FOI-00180,Unknown,
24-FOI-00181,"Amtrak PD - Kevin J. Amberg and APD Reports (always send),Video (surveillance videos, APD/EMCS) - Shannon Merten (Chicago)","police,video"
24-FOI-00182,Unknown,
24-FOI-00183,Contract Management - Michael Doonan,contracts
24-FOI-00184,Unknown,
24-FOI-00185,Unknown,
24-FOI-00186,Unknown,
24-FOI-00187,Unknown,
24-FOI-00188,Unknown,
24-FOI-00189,Unknown,
24-FOI-00190,Unknown,
24-FOI-00191,Unknown,
24-FOI-00192,Unknown,
24-FOI-00193,"Video (surveillance videos, APD/EMCS) - Shannon Merten (Chicago)",video
24-FOI-00194,Unknown,
24-FOI-00195,Unknown,
24-FOI-00196,Unknown,
24-FOI-00197,Unknown,
24-FOI-00198,"Video (surveillance videos, APD/EMCS) - Shannon Merten (Chicago)",video
24-FOI-00199,Unknown,
24-FOI-00200,Unknown,
24-FOI-00201,Unknown,
24-FOI-00202,Unknown,
24-FOI-00203,"Video (surveillance videos, APD/EMCS) - Shannon Merten (Chicago)",video
24-FOI-00204,Unknown,
24-FOI-00205,Unknown,
24-FOI-00206,Unknown,
24-FOI-00207,Unknown,
24-FOI-00208,Unknown,
24-FOI-00209,Central Reporting (CentralReporting@amtrak.com) - Alan Burnstine,incident
24-FOI-00210,Unknown,
24-FOI-00211,Unknown,
24-FOI-00212,Unknown,
24-FOI-00213,Unknown,
24-FOI-00214,Unknown,
24-FOI-00215,Unknown,
24-FOI-00216,Unknown,
24-FOI-00217,Unknown,
24-FOI-00218,Unknown,
24-FOI-00219,Unknown,
24-FOI-00220,Unknown,
24-FOI-00221,Unknown,
24-FOI-00222,Unknown,
24-FOI-00223,Claims - Tom Montgomery,claims
24-FOI-00224,Claims - Tom Montgomery,claims
24-FOI-00225,Unknown,
24-FOI-00226,Unknown,
24-FOI-00227,Unknown,
24-FOI-00228,Unknown,
24-FOI-00229,Unknown,
24-FOI-00230,Unknown,
24-FOI-00231,Unknown,
24-FOI-00232,"Video (surveillance videos, APD/EMCS) - Shannon Merten (Chicago)",surveillance
24-FOI-00233,"Video (surveillance videos, APD/EMCS) - Shannon Merten (Chicago)",surveillance
24-FOI-00234,"Video - Locomotive Only - Christina Nescio,Video (surveillance videos, APD/EMCS) - Shannon Merten (Chicago)","dashcam,video"
24-FOI-00235,Unknown,
24-FOI-00236,Unknown,
24-FOI-00237,Unknown,
24-FOI-00238,Unknown,
24-FOI-00239,Unknown,
24-FOI-00240,"Central Reporting (CentralReporting@amtrak.com) - Alan Burnstine,Video (surveillance videos, APD/EMCS) - Shannon Merten (Chicago)","accident,video"
24-FOI-00241,Unknown,
24-FOI-00242,Unknown,
24-FOI-00243,Train Schedules - Ryan Buckland,delay
24-FOI-00244,Unknown,
24-FOI-00245,"Train Schedules - Ryan Buckland,Central Reporting (CentralReporting@amtrak.com) - Alan Burnstine","delay,incident"
24-FOI-00246,Unknown,
24-FOI-00247,Unknown,
24-FOI-00248,Unknown,
24-FOI-00249,"Claims - Tom Montgomery,Video (surveillance videos, APD/EMCS) - Shannon Merten (Chicago)","claims,surveillance"
24-FOI-00250,Unknown,
24-FOI-00251,Unknown,
24-FOI-00252,Unknown,
24-FOI-00253,Unknown,
24-FOI-00254,Unknown,
24-FOI-00255,Unknown,
24-FOI-00256,Unknown,
24-FOI-00257,Unknown,
24-FOI-00258,Unknown,
24-FOI-00259,Unknown,
24-FOI-00260,Unknown,
24-FOI-00261,Unknown,
24-FOI-00262,Unknown,
24-FOI-00263,Unknown,
24-FOI-00264,Unknown,
24-FOI-00265,Unknown,
24-FOI-00266,Unknown,
24-FOI-00267,Unknown,
24-FOI-00268,Unknown,
24-FOI-00269,Unknown,
24-FOI-00270,VP Comptroller/Finance - Carol Hanna,financial
24-FOI-00271,Contract Management - Michael Doonan,contract
24-FOI-00272,Central Reporting (CentralReporting@amtrak.com) - Alan Burnstine,incident
24-FOI-00273,Central Reporting (CentralReporting@amtrak.com) - Alan Burnstine,incident
24-FOI-00274,Unknown,
24-FOI-00275,Unknown,
24-FOI-00276,Unknown,
24-FOI-00277,Unknown,
24-FOI-00278,Unknown,
24-FOI-00279,Unknown,
24-FOI-00280,Unknown,
24-FOI-00281,"VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","financial,telephone"
24-FOI-00282,"VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","financial,telephone"
24-FOI-00283,Contract Management - Michael Doonan,bid
24-FOI-00284,Unknown,
24-FOI-00285,Unknown,
24-FOI-00286,Unknown,
24-FOI-00287,Unknown,
24-FOI-00288,Unknown,
24-FOI-00289,Unknown,
24-FOI-00290,Unknown,
24-FOI-00291,Unknown,
24-FOI-00292,Unknown,
24-FOI-00293,Unknown,
24-FOI-00294,Unknown,
24-FOI-00295,Unknown,
24-FOI-00296,Unknown,
24-FOI-00297,Claims - Tom Montgomery,claims
24-FOI-00298,Unknown,
24-FOI-00299,Unknown,
24-FOI-00300,Claims - Tom Montgomery,claims
24-FOI-00301,Claims - Tom Montgomery,claims
24-FOI-00302,Claims - Tom Montgomery,claims
24-FOI-00303,Claims - Tom Montgomery,claims
24-FOI-00304,Claims - Tom Montgomery,claims
24-FOI-00305,Claims - Tom Montgomery,claims
24-FOI-00306,Claims - Tom Montgomery,claims
24-FOI-00307,Claims - Tom Montgomery,claims
24-FOI-00308,Claims - Tom Montgomery,claims
24-FOI-00309,Claims - Tom Montgomery,claims
24-FOI-00310,Claims - Tom Montgomery,claims
24-FOI-00311,Claims - Tom Montgomery,claims
24-FOI-00312,Claims - Tom Montgomery,claims
24-FOI-00313,Claims - Tom Montgomery,claims
24-FOI-00314,Claims - Tom Montgomery,claims
24-FOI-00315,Claims - Tom Montgomery,claims
24-FOI-00316,Claims - Tom Montgomery,claims
24-FOI-00317,Claims - Tom Montgomery,claims
24-FOI-00318,Claims - Tom Montgomery,claims
24-FOI-00319,Claims - Tom Montgomery,claims
24-FOI-00320,Claims - Tom Montgomery,claims
24-FOI-00321,Claims - Tom Montgomery,claims
24-FOI-00322,Claims - Tom Montgomery,claims
24-FOI-00323,Unknown,
24-FOI-00324,Unknown,
24-FOI-00325,"Video (surveillance videos, APD/EMCS) - Shannon Merten (Chicago)",video
24-FOI-00326,Unknown,
24-FOI-00327,Unknown,
24-FOI-00328,"Video (surveillance videos, APD/EMCS) - Shannon Merten (Chicago),Claims - Tom Montgomery","video,claims"
24-FOI-00329,Unknown,
24-FOI-00330,Unknown,
24-FOI-00331,Unknown,
24-FOI-00332,"Video (surveillance videos, APD/EMCS) - Shannon Merten (Chicago)",surveillance
24-FOI-00333,"Video (surveillance videos, APD/EMCS) - Shannon Merten (Chicago)",surveillance
24-FOI-00334,"Video (surveillance videos, APD/EMCS) - Shannon Merten (Chicago)",surveillance
24-FOI-00335,Unknown,
24-FOI-00336,Unknown,
24-FOI-00337,Claims - Tom Montgomery,claims
24-FOI-00338,Claims - Tom Montgomery,claims
24-FOI-00339,Unknown,
24-FOI-00340,Unknown,
24-FOI-00341,"Central Reporting (CentralReporting@amtrak.com) - Alan Burnstine,Amtrak PD - Kevin J. Amberg and APD Reports (always send)","accident,police"
24-FOI-00342,Unknown,
24-FOI-00343,Unknown,
24-FOI-00344,Unknown,
24-FOI-00345,Unknown,
24-FOI-00346,"Video (surveillance videos, APD/EMCS) - Shannon Merten (Chicago),Amtrak PD - Kevin J. Amberg and APD Reports (always send),Lawsuits - Lawyers","video,police,lawsuit"
24-FOI-00347,Unknown,
24-FOI-00348,Procurement - Michelle Cherbavaz,procurement
24-FOI-00349,Unknown,
24-FOI-00350,Central Reporting (CentralReporting@amtrak.com) - Alan Burnstine,accident
24-FOI-00351,Unknown,
24-FOI-00352,Unknown,
24-FOI-00353,"Amtrak PD - Kevin J. Amberg and APD Reports (always send),Central Reporting (CentralReporting@amtrak.com) - Alan Burnstine,Video (surveillance videos, APD/EMCS) - Shannon Merten (Chicago)","police,incident,video"
24-FOI-00354,Unknown,
24-FOI-00355,Unknown,
24-FOI-00356,Unknown,
24-FOI-00357,"Video (surveillance videos, APD/EMCS) - Shannon Merten (Chicago),Amtrak PD - Kevin J. Amberg and APD Reports (always send),Claims - Tom Montgomery","video,police,claims"
24-FOI-00358,"Email searches - Rana (for email searches, eDiscovery),VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","emails,financial,telephone"
24-FOI-00359,"Email searches - Rana (for email searches, eDiscovery),VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","emails,financial,telephone"
24-FOI-00360,Central Reporting (CentralReporting@amtrak.com) - Alan Burnstine,accident
24-FOI-00361,Unknown,
24-FOI-00362,"Procurement - Michelle Cherbavaz,Contract Management - Michael Doonan","solicitation,bid"
24-FOI-00363,Unknown,
24-FOI-00364,Contract Management - Michael Doonan,contracts
24-FOI-00365,Unknown,
24-FOI-00366,Unknown,
24-FOI-00367,Unknown,
24-FOI-00368,Unknown,
24-FOI-00369,Unknown,
24-FOI-00370,Unknown,
24-FOI-00371,"Email searches - Rana (for email searches, eDiscovery)",emails
24-FOI-00372,Unknown,
24-FOI-00373,"VP Comptroller/Finance - Carol Hanna,Pricing & Revenue Management, Train Fares - Sheryl Richards","financial,fee"
24-FOI-00374,Unknown,
24-FOI-00375,Unknown,
24-FOI-00376,Unknown,
24-FOI-00377,Unknown,
24-FOI-00378,Unknown,
24-FOI-00379,Unknown,
24-FOI-00380,Unknown,
24-FOI-00381,"Video (surveillance videos, APD/EMCS) - Shannon Merten (Chicago),Pricing & Revenue Management, Train Fares - Sheryl Richards","video,fee"
24-FOI-00382,Unknown,
24-FOI-00383,Unknown,
24-FOI-00384,Unknown,
24-FOI-00385,Unknown,
24-FOI-00386,"Video (surveillance videos, APD/EMCS) - Shannon Merten (Chicago),Central Reporting (CentralReporting@amtrak.com) - Alan Burnstine","video,accident"
24-FOI-00387,Unknown,
24-FOI-00388,Unknown,
24-FOI-00389,Unknown,
24-FOI-00390,Unknown,
24-FOI-00391,Unknown,
24-FOI-00392,"Central Reporting (CentralReporting@amtrak.com) - Alan Burnstine,Video (surveillance videos, APD/EMCS) - Shannon Merten (Chicago)","incident,video"
24-FOI-00393,Unknown,
24-FOI-00394,Unknown,
24-FOI-00395,Unknown,
24-FOI-00396,Unknown,
24-FOI-00397,Unknown,
24-FOI-00398,Unknown,
24-FOI-00399,Unknown,
24-FOI-00400,Unknown,
24-FOI-00401,Central Reporting (CentralReporting@amtrak.com) - Alan Burnstine,incident
24-FOI-00402,Unknown,
24-FOI-00403,Unknown,
24-FOI-00404,Unknown,
24-FOI-00405,Unknown,
24-FOI-00406,Unknown,
24-FOI-00407,"Email searches - Rana (for email searches, eDiscovery)",emails
24-FOI-00408,Unknown,
24-FOI-00409,Unknown,
24-FOI-00410,Unknown,
24-FOI-00411,"VP Comptroller/Finance - Carol Hanna,Ridership Statistics, Station Ridership Data - Joshua Morrison","financial,statistics"
24-FOI-00412,Unknown,
24-FOI-00413,Unknown,
24-FOI-00414,Unknown,
24-FOI-00415,Unknown,
24-FOI-00416,Unknown,
24-FOI-00417,Unknown,
24-FOI-00418,Unknown,
24-FOI-00419,Unknown,
24-FOI-00420,Unknown,
24-FOI-00421,Unknown,
24-FOI-00422,Unknown,
24-FOI-00423,Unknown,
24-FOI-00424,Unknown,
24-FOI-00425,Unknown,
24-FOI-00426,Unknown,
24-FOI-00427,Contract Management - Michael Doonan,contract
24-FOI-00428,Unknown,
24-FOI-00429,Unknown,
24-FOI-00430,Unknown,
24-FOI-00431,Unknown,
24-FOI-00432,Unknown,
24-FOI-00433,Unknown,
24-FOI-00434,Unknown,
24-FOI-00435,Unknown,
24-FOI-00436,Unknown,
24-FOI-00437,Central Reporting (CentralReporting@amtrak.com) - Alan Burnstine,accident
24-FOI-00438,Unknown,
24-FOI-00439,Unknown,
24-FOI-00440,Unknown,
24-FOI-00441,Contract Management - Michael Doonan,contract
24-FOI-00442,Unknown,
24-FOI-00443,Unknown,
24-FOI-00444,Unknown,
24-FOI-00445,Unknown,
24-FOI-00446,Unknown,
24-FOI-00447,Unknown,
24-FOI-00448,Unknown,
24-FOI-00449,Unknown,
24-FOI-00450,Unknown,
24-FOI-00451,Unknown,
24-FOI-00452,Unknown,
24-FOI-00453,Unknown,
24-FOI-00454,Unknown,
24-FOI-00455,Unknown,
24-FOI-00456,Unknown,
24-FOI-00457,Contract Management - Michael Doonan,contract
24-FOI-00458,"Video (surveillance videos, APD/EMCS) - Shannon Merten (Chicago)",video
24-FOI-00459,Unknown,
24-FOI-00460,Unknown,
24-FOI-00461,Unknown,
24-FOI-00462,Unknown,
24-FOI-00463,Unknown,
24-FOI-00464,Unknown,
24-FOI-00465,Unknown,
24-FOI-00466,Unknown,
24-FOI-00467,Unknown,
24-FOI-00468,Unknown,
24-FOI-00469,Amtrak PD - Kevin J. Amberg and APD Reports (always send),police
24-FOI-00470,"Central Reporting (CentralReporting@amtrak.com) - Alan Burnstine,Video (surveillance videos, APD/EMCS) - Shannon Merten (Chicago)","accident,video"
24-FOI-00471,Unknown,
24-FOI-00472,Unknown,
24-FOI-00473,Unknown,
24-FOI-00474,Unknown,
24-FOI-00475,Unknown,
24-FOI-00476,Unknown,
24-FOI-00477,Unknown,
24-FOI-00478,Unknown,
24-FOI-00479,Unknown,
24-FOI-00480,Unknown,
24-FOI-00481,Unknown,
24-FOI-00482,Unknown,
24-FOI-00483,Unknown,
24-FOI-00484,Unknown,
24-FOI-00485,Unknown,
24-FOI-00486,Unknown,
24-FOI-00487,Unknown,
24-FOI-00488,Unknown,
24-FOI-00489,Unknown,
24-FOI-00490,Unknown,
24-FOI-00491,Unknown,
24-FOI-00492,"Video (surveillance videos, APD/EMCS) - Shannon Merten (Chicago)",surveillance
24-FOI-00493,Unknown,
24-FOI-00494,Unknown,
24-FOI-00495,Unknown,
24-FOI-00496,Unknown,
24-FOI-00497,Unknown,
24-FOI-00498,Unknown,
24-FOI-00499,Unknown,
24-FOI-00500,Unknown,
24-FOI-00501,Unknown,
24-FOI-00502,Unknown,
24-FOI-00503,Unknown,
24-FOI-00504,Unknown,
24-FOI-00505,Unknown,
24-FOI-00506,Unknown,
24-FOI-00507,Unknown,
24-FOI-00508,Unknown,
24-FOI-00509,Unknown,
24-FOI-00510,Unknown,
24-FOI-00511,Unknown,
24-FOI-00512,"Video (surveillance videos, APD/EMCS) - Shannon Merten (Chicago)",video
24-FOI-00513,Amtrak PD - Kevin J. Amberg and APD Reports (always send),police
24-FOI-00514,Unknown,
24-FOI-00515,"VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","financial,telephone"
24-FOI-00516,"VP Comptroller/Finance - Carol Hanna,Telephone Records - Katie Holahan","financial,telephone"
24-FOI-00517,Unknown,
24-FOI-00518,Unknown,
24-FOI-00519,Unknown,
24-FOI-00520,Unknown,
